,DIVERSIDADE (DI),DI RELATIVO,FRAC Its,VELOC FOBJ,VELOC X,NP,Fo,CRo,fmin,fmax,AD_fmin,AD_fmax,DELTA FOBJ,DELTA VX,r_fitness,F,CR
59,1.6453096977428106,0.5773396715027331,0.7,2.0,0.0,100.0,0.8591392831225996,0.24300028985497946,-7.261748480322161,-4.996445388112728,0.13770788160865027,0.2001422856295289,0.0,-2.0,0.31195009002968577,0.5362839488048298,0.8044502667843741
60,1.5777577376795815,0.5536356682468265,0.8,2.0,2.0,100.0,0.5362839488048298,0.8044502667843741,-7.963146911950282,-5.208583138957778,0.12557849441397362,0.1919907916071197,0.0,2.0,0.3459139713796736,0.4448749219262402,0.6519373873472506
61,1.5783874966121436,0.5538566508470932,0.9,2.0,0.0,100.0,0.4448749219262402,0.6519373873472506,-7.963146911950282,-5.208583138957778,0.12557849441397362,0.1919907916071197,0.0,-2.0,0.3459139713796736,0.7631366396408227,0.6730506252289374
62,1.5563945117641125,0.5461393057995643,1.0,2.0,1.0,100.0,0.7631366396408227,0.6730506252289374,-8.001454070257518,-5.922765041978503,0.1249772842810077,0.16884005914675787,0.0,1.0,0.2597889096190382,0.8985443840333653,0.2837560905751306
63,39.09277262217679,1.2363943724260755,0.24,2.0,2.0,360.0,0.7304612729174672,0.9054905914096608,0.023064525398800956,775.4709272164479,0.18532850702461934,0.2224468254385332,2.0,2.0,0.9999702573951009,0.6236347080744609,0.6678690440807911
64,39.8253763013106,1.2595645649026723,0.36,2.0,2.0,360.0,0.6236347080744609,0.6678690440807911,0.007553566063755631,108.887364793003,0.060694555691158385,0.03123476042553215,0.0,0.0,0.9999306295447769,0.7413397910608965,0.8508788501925242
65,40.6136837285442,1.284496510154885,0.48,2.0,2.0,360.0,0.7413397910608965,0.8508788501925242,4.617847939863352e-05,15.575651119665803,0.0003710541836712063,0.004467935578377547,0.0,0.0,0.9999970352135494,0.8736990443736687,0.6737095146469367
66,40.986338411997274,1.2962825289653856,0.6,0.0,0.0,360.0,0.8736990443736687,0.6737095146469367,4.617847939863352e-05,5.801304474199164,0.0003710541836712063,0.0016641265563883175,-2.0,-2.0,0.9999920399834892,0.9261527840775436,0.5426819401487548
67,39.95976677862705,1.2638149574616149,0.72,0.0,0.0,360.0,0.9261527840775436,0.5426819401487548,4.617847939863352e-05,2.7125053258152274,0.0003710541836712063,0.000778092611258262,0.0,0.0,0.9999829757092238,0.5008230992738398,0.5702650342322415
68,40.796148490625,1.2902673570370728,0.84,2.0,2.0,360.0,0.5008230992738398,0.5702650342322415,6.512376333931397e-07,0.15598848437277968,5.2328368448141295e-06,4.4745898183759945e-05,2.0,2.0,0.999995825091602,0.8004497698543156,0.8576105495906985
